Date/Time , F_1_Z_8A: Hazium Concentration, F_2_Z_2: Hazium Concentration, F_2_Z_4: Hazium Concentration, F_3_Z_1: Hazium Concentration
2016-06-02 9:25,0,0.686,0.684,0.052
2016-06-02 9:30,0,0.677,0.674,0.051
2016-06-02 9:35,0,0.669,0.665,0.05
2016-06-02 9:40,0,0.66,0.655,0.049
2016-06-02 9:45,0,0.651,0.646,0.048
2016-06-02 9:50,0,0.642,0.637,0.047
2016-06-02 9:55,0,0.633,0.628,0.046
2016-06-02 10:00,0,0.624,0.619,0.046
2016-06-02 10:05,0,0.615,0.61,0.045
2016-06-02 10:10,0,0.606,0.601,0.044
2016-06-02 10:15,0,0.598,0.593,0.043
2016-06-02 10:20,0,0.589,0.584,0.042
2016-06-02 10:25,0,0.581,0.576,0.041
2016-06-02 10:30,0,0.572,0.568,0.04
2016-06-02 10:35,0,0.565,0.561,0.039
2016-06-02 10:40,0,0.557,0.554,0.039
2016-06-02 10:45,0,0.548,0.548,0.038
2016-06-02 10:50,0,0.54,0.541,0.037
2016-06-02 10:55,0,0.531,0.534,0.036
2016-06-02 11:00,0,0.523,0.527,0.036
2016-06-02 11:05,0,0.514,0.52,0.035
2016-06-02 11:10,0,0.506,0.513,0.034
2016-06-02 11:15,0,0.498,0.506,0.034
2016-06-02 11:20,0,0.491,0.499,0.033
2016-06-02 11:25,0,0.484,0.491,0.032
2016-06-02 11:30,0,0.478,0.483,0.032
2016-06-02 11:35,0,0.472,0.475,0.031
2016-06-02 11:40,0,0.465,0.468,0.03
2016-06-02 11:45,0,0.458,0.46,0.03
2016-06-02 11:50,0,0.452,0.453,0.029
2016-06-02 11:55,0,0.445,0.445,0.029
2016-06-02 12:00,0,0.438,0.438,0.028
2016-06-02 12:05,0,0.431,0.431,0.027
2016-06-02 12:10,0,0.425,0.424,0.027
2016-06-02 12:15,0,0.418,0.417,0.026
2016-06-02 12:20,0,0.411,0.411,0.026
2016-06-02 12:25,0,0.403,0.406,0.025
2016-06-02 12:30,0,0.396,0.4,0.025
2016-06-02 12:35,0,0.389,0.395,0.025
2016-06-02 12:40,0,0.382,0.389,0.024
2016-06-02 12:45,0,0.376,0.384,0.024
2016-06-02 12:50,0,0.37,0.378,0.023
2016-06-02 12:55,0,0.365,0.374,0.023
2016-06-02 13:00,0,0.359,0.369,0.022
2016-06-02 13:05,0,0.354,0.362,0.022
2016-06-02 13:10,0,0.349,0.355,0.021
2016-06-02 13:15,0,0.344,0.349,0.021
2016-06-02 13:20,0,0.339,0.343,0.021
2016-06-02 13:25,0,0.334,0.337,0.02
2016-06-02 13:30,0,0.329,0.331,0.02
2016-06-02 13:35,0,0.324,0.326,0.019
2016-06-02 13:40,0,0.319,0.32,0.019
2016-06-02 13:45,0,0.314,0.315,0.019
2016-06-02 13:50,0,0.309,0.31,0.018
2016-06-02 13:55,0,0.304,0.304,0.018
2016-06-02 14:00,0,0.299,0.299,0.018
2016-06-02 14:05,0,0.295,0.295,0.017
2016-06-02 14:10,0,0.291,0.292,0.017
2016-06-02 14:15,0,0.286,0.288,0.017
2016-06-02 14:20,0,0.281,0.284,0.017
2016-06-02 14:25,0,0.276,0.281,0.017
2016-06-02 14:30,0,0.271,0.277,0.016
2016-06-02 14:35,0,0.267,0.273,0.016
2016-06-02 14:40,0,0.262,0.269,0.016
2016-06-02 14:45,0,0.257,0.265,0.016
2016-06-02 14:50,0,0.253,0.261,0.016
2016-06-02 14:55,0,0.249,0.257,0.015
2016-06-02 15:00,0,0.245,0.252,0.015
2016-06-02 15:05,0,0.242,0.248,0.015
2016-06-02 15:10,0,0.239,0.244,0.015
2016-06-02 15:15,0,0.236,0.239,0.014
2016-06-02 15:20,0,0.232,0.235,0.014
2016-06-02 15:25,0,0.229,0.231,0.014
2016-06-02 15:30,0,0.226,0.228,0.014
2016-06-02 15:35,0,0.222,0.224,0.014
2016-06-02 15:40,0,0.219,0.22,0.013
2016-06-02 15:45,0,0.216,0.217,0.013
2016-06-02 15:50,0,0.213,0.213,0.013
2016-06-02 15:55,0,0.209,0.21,0.013
2016-06-02 16:00,0,0.206,0.207,0.012
2016-06-02 16:05,0,0.203,0.203,0.012
2016-06-02 16:10,0,0.2,0.2,0.013
2016-06-02 16:15,0,0.197,0.197,0.015
2016-06-02 16:20,0,0.194,0.194,0.018
2016-06-02 16:25,0,0.191,0.191,0.023
2016-06-02 16:30,0,0.188,0.188,0.03
2016-06-02 16:35,0,0.186,0.186,0.038
2016-06-02 16:40,0,0.183,0.183,0.047
2016-06-02 16:45,0,0.181,0.181,0.058
2016-06-02 16:50,0,0.178,0.178,0.07
2016-06-02 16:55,0,0.175,0.175,0.083
2016-06-02 17:00,0,0.173,0.173,0.097
2016-06-02 17:05,0,0.17,0.17,0.113
2016-06-02 17:10,0,0.167,0.167,0.129
2016-06-02 17:15,0,0.165,0.165,0.147
2016-06-02 17:20,0,0.162,0.162,0.165
2016-06-02 17:25,0,0.159,0.159,0.185
2016-06-02 17:30,0,0.157,0.157,0.205
2016-06-02 17:35,0,0.154,0.154,0.225
2016-06-02 17:40,0,0.151,0.152,0.247
2016-06-02 17:45,0,0.149,0.149,0.269
2016-06-02 17:50,0,0.146,0.147,0.292
2016-06-02 17:55,0,0.144,0.144,0.338
2016-06-02 18:00,0,0.141,0.142,0.385
2016-06-02 18:05,0,0.139,0.139,0.431
2016-06-02 18:10,0,0.137,0.136,0.478
2016-06-02 18:15,0,0.135,0.135,0.523
2016-06-02 18:20,0,0.133,0.133,0.568
2016-06-02 18:25,0,0.13,0.131,0.612
2016-06-02 18:30,0,0.128,0.128,0.654
2016-06-02 18:35,0,0.126,0.126,0.695
2016-06-02 18:40,0,0.125,0.125,0.733
2016-06-02 18:45,0,0.123,0.124,0.769
2016-06-02 18:50,0,0.122,0.122,0.804
2016-06-02 18:55,0,0.12,0.121,0.836
2016-06-02 19:00,0,0.119,0.119,0.868
2016-06-02 19:05,0,0.118,0.118,0.897
2016-06-02 19:10,0,0.116,0.116,0.926
2016-06-02 19:15,0,0.115,0.115,0.953
2016-06-02 19:20,0,0.113,0.113,0.979
2016-06-02 19:25,0,0.111,0.112,1.005
2016-06-02 19:30,0,0.109,0.111,1.029
2016-06-02 19:35,0,0.107,0.109,1.052
2016-06-02 19:40,0,0.105,0.107,1.075
2016-06-02 19:45,0,0.103,0.105,1.097
2016-06-02 19:50,0,0.101,0.102,1.118
2016-06-02 19:55,0,0.099,0.1,1.138
2016-06-02 20:00,0,0.097,0.098,1.158
2016-06-02 20:05,0,0.096,0.097,1.178
2016-06-02 20:10,0,0.094,0.096,1.196
2016-06-02 20:15,0,0.093,0.095,1.215
2016-06-02 20:20,0,0.092,0.094,1.232
2016-06-02 20:25,0,0.091,0.093,1.249
2016-06-02 20:30,0,0.09,0.091,1.266
2016-06-02 20:35,0,0.089,0.09,1.282
2016-06-02 20:40,0,0.087,0.089,1.298
2016-06-02 20:45,0,0.086,0.087,1.313
2016-06-02 20:50,0,0.085,0.086,1.328
2016-06-02 20:55,0,0.083,0.084,1.342
2016-06-02 21:00,0,0.081,0.082,1.357
2016-06-02 21:05,0,0.08,0.081,1.37
2016-06-02 21:10,0,0.078,0.079,1.384
2016-06-02 21:15,0,0.077,0.077,1.397
2016-06-02 21:20,0,0.075,0.076,1.41
2016-06-02 21:25,0,0.074,0.074,1.423
2016-06-02 21:30,0,0.073,0.073,1.435
2016-06-02 21:35,0,0.071,0.071,1.448
2016-06-02 21:40,0,0.07,0.07,1.46
2016-06-02 21:45,0,0.069,0.069,1.471
2016-06-02 21:50,0,0.067,0.067,1.483
2016-06-02 21:55,0,0.066,0.066,1.494
2016-06-02 22:00,0,0.065,0.065,1.505
2016-06-02 22:05,0,0.064,0.064,1.49
2016-06-02 22:10,0,0.063,0.063,1.485
2016-06-02 22:15,0,0.062,0.062,1.486
2016-06-02 22:20,0,0.061,0.061,1.492
2016-06-02 22:25,0,0.059,0.059,1.502
2016-06-02 22:30,0,0.058,0.059,1.515
2016-06-02 22:35,0,0.057,0.058,1.53
2016-06-02 22:40,0,0.056,0.057,1.548
2016-06-02 22:45,0,0.055,0.056,1.568
2016-06-02 22:50,0,0.055,0.055,1.591
2016-06-02 22:55,0,0.054,0.054,1.615
2016-06-02 23:00,0,0.053,0.053,1.64
2016-06-02 23:05,0,0.052,0.052,1.666
2016-06-02 23:10,0,0.051,0.051,1.691
2016-06-02 23:15,0,0.05,0.05,1.714
2016-06-02 23:20,0,0.049,0.049,1.735
2016-06-02 23:25,0,0.048,0.049,1.754
2016-06-02 23:30,0,0.048,0.048,1.77
2016-06-02 23:35,0,0.047,0.047,1.784
2016-06-02 23:40,0,0.046,0.046,1.796
2016-06-02 23:45,0,0.045,0.046,1.806
2016-06-02 23:50,0,0.045,0.045,1.814
2016-06-02 23:55,0,0.044,0.044,1.82
2016-06-03 0:00,0,0.043,0.044,1.825
2016-06-03 0:05,0,0.042,0.043,1.829
2016-06-03 0:10,0,0.042,0.042,1.831
2016-06-03 0:15,0,0.041,0.042,1.833
2016-06-03 0:20,0,0.04,0.041,1.833
2016-06-03 0:25,0,0.04,0.04,1.833
2016-06-03 0:30,0,0.039,0.04,1.832
2016-06-03 0:35,0,0.038,0.039,1.83
2016-06-03 0:40,0,0.038,0.039,1.828
2016-06-03 0:45,0,0.037,0.038,1.825
2016-06-03 0:50,0,0.037,0.038,1.822
2016-06-03 0:55,0,0.036,0.037,1.818
2016-06-03 1:00,0,0.036,0.037,1.814
2016-06-03 1:05,0,0.035,0.036,1.81
2016-06-03 1:10,0,0.035,0.036,1.828
2016-06-03 1:15,0,0.034,0.035,1.864
2016-06-03 1:20,0,0.034,0.035,1.911
2016-06-03 1:25,0,0.033,0.034,1.963
2016-06-03 1:30,0,0.033,0.034,2.02
2016-06-03 1:35,0,0.032,0.033,2.078
2016-06-03 1:40,0,0.032,0.033,2.137
2016-06-03 1:45,0,0.031,0.032,2.197
2016-06-03 1:50,0,0.031,0.032,2.257
2016-06-03 1:55,0,0.031,0.032,2.316
2016-06-03 2:00,0,0.03,0.031,2.375
2016-06-03 2:05,0,0.03,0.031,2.434
2016-06-03 2:10,0,0.029,0.03,2.492
2016-06-03 2:15,0,0.029,0.03,2.55
2016-06-03 2:20,0,0.029,0.03,2.607
2016-06-03 2:25,0,0.028,0.029,2.664
2016-06-03 2:30,0,0.028,0.029,2.721
2016-06-03 2:35,0,0.027,0.029,2.778
2016-06-03 2:40,0,0.027,0.028,2.834
2016-06-03 2:45,0,0.027,0.028,2.889
2016-06-03 2:50,0,0.026,0.028,2.945
2016-06-03 2:55,0,0.026,0.027,3
2016-06-03 3:00,0,0.026,0.027,3.055
2016-06-03 3:05,0,0.026,0.027,3.109
2016-06-03 3:10,0,0.025,0.027,3.163
2016-06-03 3:15,0,0.025,0.026,3.217
2016-06-03 3:20,0,0.025,0.026,3.271
2016-06-03 3:25,0,0.024,0.026,3.324
2016-06-03 3:30,0,0.024,0.025,3.377
2016-06-03 3:35,0,0.024,0.025,3.43
2016-06-03 3:40,0,0.023,0.025,3.482
2016-06-03 3:45,0,0.023,0.024,3.534
2016-06-03 3:50,0,0.023,0.024,3.586
2016-06-03 3:55,0,0.023,0.024,3.637
2016-06-03 4:00,0,0.022,0.024,3.689
2016-06-03 4:05,0,0.022,0.024,3.739
2016-06-03 4:10,0,0.022,0.023,3.79
2016-06-03 4:15,0,0.022,0.023,3.84
2016-06-03 4:20,0,0.021,0.023,3.89
2016-06-03 4:25,0,0.021,0.023,3.939
2016-06-03 4:30,0,0.021,0.022,3.988
2016-06-03 4:35,0,0.021,0.022,4.037
2016-06-03 4:40,0,0.021,0.022,4.086
2016-06-03 4:45,0,0.02,0.022,4.134
2016-06-03 4:50,0,0.02,0.021,4.182
2016-06-03 4:55,0,0.02,0.021,4.229
2016-06-03 5:00,0,0.02,0.021,4.277
2016-06-03 5:05,0,0.02,0.021,4.388
2016-06-03 5:10,0,0.019,0.021,4.496
2016-06-03 5:15,0,0.019,0.021,4.592
2016-06-03 5:20,0,0.019,0.02,4.677
2016-06-03 5:25,0,0.019,0.02,4.753
2016-06-03 5:30,0,0.019,0.02,4.821
2016-06-03 5:35,0,0.018,0.02,4.884
2016-06-03 5:40,0,0.018,0.02,4.941
2016-06-03 5:45,0,0.018,0.019,4.995
2016-06-03 5:50,0,0.018,0.019,5.046
2016-06-03 5:55,0,0.018,0.019,5.094
2016-06-03 6:00,0,0.017,0.019,5.141
2016-06-03 6:05,0,0.018,0.019,5.304
2016-06-03 6:10,0,0.018,0.019,5.441
2016-06-03 6:15,0,0.018,0.019,5.556
2016-06-03 6:20,0,0.018,0.02,5.655
2016-06-03 6:25,0,0.018,0.02,5.742
2016-06-03 6:30,0,0.018,0.02,5.821
2016-06-03 6:35,0,0.019,0.02,5.893
2016-06-03 6:40,0,0.019,0.02,5.962
2016-06-03 6:45,0,0.019,0.02,6.027
2016-06-03 6:50,0,0.019,0.021,6.09
2016-06-03 6:55,0,0.019,0.021,6.152
2016-06-03 7:00,0,0.019,0.021,6.212
2016-06-03 7:05,0,0.019,0.021,6.145
2016-06-03 7:10,0,0.019,0.021,6.028
2016-06-03 7:15,0,0.019,0.021,5.893
2016-06-03 7:20,0,0.019,0.02,5.753
2016-06-03 7:25,0,0.019,0.02,5.613
2016-06-03 7:30,0,0.019,0.02,5.48
2016-06-03 7:35,0,0.019,0.02,5.361
2016-06-03 7:40,0,0.019,0.02,5.251
2016-06-03 7:45,0,0.019,0.02,5.15
2016-06-03 7:50,0,0.019,0.019,5.06
2016-06-03 7:55,0,0.019,0.019,4.979
2016-06-03 8:00,0,0.019,0.019,4.906
2016-06-03 8:05,0,0.019,0.019,4.841
2016-06-03 8:10,0,0.018,0.018,4.782
2016-06-03 8:15,0,0.018,0.018,4.726
2016-06-03 8:20,0,0.018,0.018,4.675
2016-06-03 8:25,0,0.018,0.018,4.626
2016-06-03 8:30,0,0.017,0.017,4.579
2016-06-03 8:35,0,0.017,0.017,4.534
2016-06-03 8:40,0,0.017,0.017,4.481
2016-06-03 8:45,0,0.017,0.017,4.422
2016-06-03 8:50,0,0.017,0.016,4.359
2016-06-03 8:55,0,0.016,0.016,4.292
2016-06-03 9:00,0,0.016,0.016,4.223
2016-06-03 9:05,0,0.016,0.016,4.152
2016-06-03 9:10,0,0.016,0.015,4.081
2016-06-03 9:15,0,0.015,0.015,4.009
2016-06-03 9:20,0,0.015,0.015,3.937
2016-06-03 9:25,0,0.015,0.015,3.866
2016-06-03 9:30,0,0.015,0.014,3.794
2016-06-03 9:35,0,0.014,0.014,3.724
2016-06-03 9:40,0,0.014,0.014,3.654
2016-06-03 9:45,0,0.014,0.014,3.586
2016-06-03 9:50,0,0.014,0.013,3.518
2016-06-03 9:55,0,0.014,0.013,3.451
2016-06-03 10:00,0,0.013,0.013,3.386
2016-06-03 10:05,0,0.013,0.013,3.321
2016-06-03 10:10,0,0.013,0.013,3.258
2016-06-03 10:15,0,0.013,0.012,3.196
2016-06-03 10:20,0,0.012,0.012,3.135
2016-06-03 10:25,0,0.012,0.012,3.074
2016-06-03 10:30,0,0.012,0.012,3.014
2016-06-03 10:35,0,0.012,0.012,2.954
2016-06-03 10:40,0,0.012,0.012,2.895
2016-06-03 10:45,0,0.012,0.011,2.836
2016-06-03 10:50,0,0.011,0.011,2.779
2016-06-03 10:55,0,0.011,0.011,2.723
2016-06-03 11:00,0,0.011,0.011,2.668
2016-06-03 11:05,0.095,0.011,0.011,2.614
2016-06-03 11:10,0.183,0.011,0.011,2.562
2016-06-03 11:15,0.263,0.01,0.01,2.51
2016-06-03 11:20,0.336,0.01,0.01,2.46
2016-06-03 11:25,0.403,0.01,0.01,2.41
2016-06-03 11:30,0.465,0.01,0.01,2.362
2016-06-03 11:35,0.521,0.01,0.01,2.314
2016-06-03 11:40,0.573,0.01,0.01,2.267
2016-06-03 11:45,0.62,0.01,0.01,2.221
2016-06-03 11:50,0.663,0.009,0.009,2.176
2016-06-03 11:55,0.703,0.009,0.009,2.132
2016-06-03 12:00,0.739,0.009,0.009,2.089
2016-06-03 12:05,0.772,0.009,0.009,2.047
2016-06-03 12:10,0.803,0.009,0.009,2.005
2016-06-03 12:15,0.831,0.009,0.009,1.963
2016-06-03 12:20,0.856,0.009,0.008,1.923
2016-06-03 12:25,0.879,0.008,0.008,1.883
2016-06-03 12:30,0.901,0.008,0.008,1.844
2016-06-03 12:35,0.92,0.008,0.008,1.807
2016-06-03 12:40,0.938,0.008,0.008,1.77
2016-06-03 12:45,0.955,0.008,0.008,1.734
2016-06-03 12:50,0.97,0.008,0.008,1.699
2016-06-03 12:55,0.983,0.008,0.008,1.665
2016-06-03 13:00,0.996,0.008,0.007,1.633
2016-06-03 13:05,1.007,0.007,0.007,1.601
2016-06-03 13:10,1.018,0.007,0.007,1.57
2016-06-03 13:15,1.028,0.007,0.007,1.539
2016-06-03 13:20,1.036,0.007,0.007,1.508
2016-06-03 13:25,1.044,0.007,0.007,1.479
2016-06-03 13:30,1.052,0.007,0.007,1.45
2016-06-03 13:35,1.059,0.007,0.007,1.421
2016-06-03 13:40,1.065,0.007,0.007,1.394
2016-06-03 13:45,1.07,0.007,0.006,1.369
2016-06-03 13:50,1.076,0.006,0.006,1.345
2016-06-03 13:55,1.08,0.006,0.006,1.322
2016-06-03 14:00,1.085,0.006,0.006,1.299
2016-06-03 14:05,1.089,0.006,0.006,1.276
2016-06-03 14:10,1.092,0.006,0.006,1.254
2016-06-03 14:15,1.096,0.006,0.006,1.232
2016-06-03 14:20,1.099,0.006,0.006,1.21
2016-06-03 14:25,1.102,0.006,0.006,1.189
2016-06-03 14:30,1.105,0.006,0.006,1.168
2016-06-03 14:35,1.107,0.006,0.006,1.147
2016-06-03 14:40,1.109,0.005,0.006,1.127
2016-06-03 14:45,1.112,0.005,0.005,1.107
2016-06-03 14:50,1.113,0.005,0.005,1.087
2016-06-03 14:55,1.115,0.005,0.005,1.067
2016-06-03 15:00,1.117,0.005,0.005,1.048
2016-06-03 15:05,1.118,0.005,0.005,1.03
2016-06-03 15:10,1.12,0.012,0.013,1.011
2016-06-03 15:15,1.121,0.026,0.027,0.993
2016-06-03 15:20,1.122,0.044,0.046,0.975
2016-06-03 15:25,1.123,0.065,0.069,0.958
2016-06-03 15:30,1.124,0.09,0.094,0.941
2016-06-03 15:35,1.125,0.117,0.121,0.924
2016-06-03 15:40,1.126,0.146,0.15,0.907
2016-06-03 15:45,1.127,0.175,0.18,0.89
2016-06-03 15:50,1.128,0.205,0.211,0.874
2016-06-03 15:55,1.128,0.236,0.242,0.858
2016-06-03 16:00,1.129,0.267,0.273,0.842
2016-06-03 16:05,1.13,0.297,0.302,0.826
2016-06-03 16:10,1.13,0.328,0.332,0.81
2016-06-03 16:15,1.131,0.357,0.362,0.795
2016-06-03 16:20,1.131,0.388,0.393,0.779
2016-06-03 16:25,1.131,0.418,0.422,0.764
2016-06-03 16:30,1.132,0.447,0.452,0.749
2016-06-03 16:35,1.132,0.475,0.481,0.734
2016-06-03 16:40,1.132,0.503,0.509,0.719
2016-06-03 16:45,1.132,0.531,0.538,0.704
2016-06-03 16:50,1.133,0.559,0.565,0.689
2016-06-03 16:55,1.133,0.586,0.593,0.675
2016-06-03 17:00,1.133,0.614,0.619,0.661
2016-06-03 17:05,1.133,0.641,0.645,0.646
2016-06-03 17:10,1.133,0.668,0.67,0.632
2016-06-03 17:15,1.133,0.694,0.696,0.618
2016-06-03 17:20,1.134,0.719,0.72,0.604
2016-06-03 17:25,1.134,0.747,0.748,0.59
2016-06-03 17:30,1.134,0.761,0.763,0.576
2016-06-03 17:35,1.134,0.776,0.778,0.563
2016-06-03 17:40,1.134,0.791,0.792,0.55
2016-06-03 17:45,1.135,0.798,0.807,0.537
2016-06-03 17:50,1.135,0.814,0.823,0.524
2016-06-03 17:55,1.135,0.833,0.841,0.512
2016-06-03 18:00,1.135,0.851,0.859,0.5
2016-06-03 18:05,1.136,0.869,0.867,0.485
2016-06-03 18:10,1.136,0.887,0.876,0.473
2016-06-03 18:15,1.136,0.904,0.895,0.463
2016-06-03 18:20,1.136,0.922,0.916,0.453
2016-06-03 18:25,1.136,0.94,0.936,0.444
2016-06-03 18:30,1.137,0.96,0.946,0.435
2016-06-03 18:35,1.041,0.974,0.953,0.426
2016-06-03 18:40,0.954,0.973,0.954,0.418
2016-06-03 18:45,0.874,0.973,0.955,0.41
2016-06-03 18:50,0.801,0.974,0.958,0.402
2016-06-03 18:55,0.734,0.976,0.961,0.394
2016-06-03 19:00,0.673,0.979,0.965,0.386
2016-06-03 19:05,0.616,0.982,0.97,0.379
2016-06-03 19:10,0.565,0.986,0.975,0.371
2016-06-03 19:15,0.518,0.99,0.981,0.364
2016-06-03 19:20,0.474,0.995,0.987,0.357
2016-06-03 19:25,0.435,1.009,1.003,0.35
2016-06-03 19:30,0.398,1.023,1.042,0.343
2016-06-03 19:35,0.365,1.055,1.075,0.337
2016-06-03 19:40,0.335,1.088,1.107,0.33
2016-06-03 19:45,0.307,1.119,1.138,0.324
2016-06-03 19:50,0.281,1.148,1.167,0.318
2016-06-03 19:55,0.258,1.174,1.192,0.311
2016-06-03 20:00,0.236,1.183,1.216,0.305
2016-06-03 20:05,0.216,1.191,1.238,0.3
2016-06-03 20:10,0.198,1.199,1.245,0.294
2016-06-03 20:15,0.182,1.207,1.252,0.288
2016-06-03 20:20,0.167,1.209,1.252,0.282
2016-06-03 20:25,0.153,1.211,1.252,0.277
2016-06-03 20:30,0.14,1.213,1.253,0.272
2016-06-03 20:35,0.128,1.216,1.255,0.266
2016-06-03 20:40,0.118,1.244,1.264,0.261
2016-06-03 20:45,0.108,1.272,1.273,0.256
2016-06-03 20:50,0.099,1.298,1.282,0.251
2016-06-03 20:55,0.091,1.322,1.292,0.246
2016-06-03 21:00,0.083,1.344,1.302,0.242
2016-06-03 21:05,0.076,1.366,1.312,0.237
2016-06-03 21:10,0.07,1.386,1.321,0.232
2016-06-03 21:15,0.064,1.404,1.345,0.228
2016-06-03 21:20,0.059,1.421,1.371,0.223
2016-06-03 21:25,0.054,1.438,1.395,0.219
2016-06-03 21:30,0.049,1.455,1.418,0.215
2016-06-03 21:35,0.045,1.472,1.44,0.211
2016-06-03 21:40,0.041,1.487,1.461,0.207
2016-06-03 21:45,0.038,1.501,1.48,0.203
2016-06-03 21:50,0.035,1.515,1.497,0.199
2016-06-03 21:55,0.032,1.528,1.514,0.195
2016-06-03 22:00,0.029,1.539,1.528,0.191
2016-06-03 22:05,0.029,1.511,1.5,0.187
2016-06-03 22:10,0.029,1.483,1.472,0.184
2016-06-03 22:15,0.029,1.456,1.445,0.183
2016-06-03 22:20,0.029,1.439,1.434,0.181
2016-06-03 22:25,0.029,1.424,1.425,0.18
2016-06-03 22:30,0.026,1.409,1.416,0.18
2016-06-03 22:35,0.024,1.394,1.406,0.179
2016-06-03 22:40,0.022,1.379,1.396,0.178
2016-06-03 22:45,0.02,1.365,1.386,0.177
2016-06-03 22:50,0.018,1.35,1.376,0.176
2016-06-03 22:55,0.017,1.336,1.366,0.175
2016-06-03 23:00,0.015,1.322,1.355,0.174
2016-06-03 23:05,0.014,1.308,1.344,0.173
2016-06-03 23:10,0.013,1.297,1.338,0.172
2016-06-03 23:15,0.012,1.288,1.333,0.171
2016-06-03 23:20,0.011,1.264,1.308,0.17
2016-06-03 23:25,0.01,1.259,1.307,0.169
2016-06-03 23:30,0.01,1.25,1.301,0.168
2016-06-03 23:35,0.009,1.241,1.295,0.167
2016-06-03 23:40,0.008,1.232,1.287,0.166
2016-06-03 23:45,0.008,1.223,1.28,0.165
2016-06-03 23:50,0.007,1.213,1.272,0.164
2016-06-03 23:55,0.006,1.204,1.263,0.163
2016-06-04 0:00,0.006,1.193,1.254,0.162
2016-06-04 0:05,0.005,1.179,1.242,0.161
2016-06-04 0:10,0.005,1.167,1.23,0.16
2016-06-04 0:15,0.004,1.154,1.218,0.159
2016-06-04 0:20,0.004,1.142,1.206,0.158
2016-06-04 0:25,0.004,1.121,1.184,0.157
2016-06-04 0:30,0.003,1.108,1.171,0.156
2016-06-04 0:35,0.003,1.096,1.16,0.155
2016-06-04 0:40,0.003,1.085,1.15,0.154
2016-06-04 0:45,0.003,1.074,1.139,0.153
2016-06-04 0:50,0.003,1.063,1.129,0.152
2016-06-04 0:55,0.002,1.052,1.118,0.151
2016-06-04 1:00,0.002,1.041,1.108,0.15
2016-06-04 1:05,0.002,1.031,1.098,0.149
2016-06-04 1:10,0.002,1.02,1.088,0.149
2016-06-04 1:15,0.002,1.01,1.078,0.148
2016-06-04 1:20,0.002,1,1.068,0.147
2016-06-04 1:25,0.001,0.99,1.058,0.146
2016-06-04 1:30,0.001,0.972,1.038,0.145
2016-06-04 1:35,0.001,0.961,1.027,0.144
2016-06-04 1:40,0.001,0.952,1.018,0.143
2016-06-04 1:45,0.001,0.943,1.009,0.142
2016-06-04 1:50,0,0.934,1,0.142
2016-06-04 1:55,0,0.925,0.992,0.141
2016-06-04 2:00,0,0.916,0.983,0.14
2016-06-04 2:05,0,0.907,0.974,0.139
2016-06-04 2:10,0,0.898,0.965,0.138
2016-06-04 2:15,0,0.89,0.957,0.137
2016-06-04 2:20,0,0.881,0.948,0.136
2016-06-04 2:25,0,0.873,0.94,0.136
2016-06-04 2:30,0,0.864,0.931,0.135
2016-06-04 2:35,0,0.849,0.914,0.134
2016-06-04 2:40,0,0.84,0.905,0.133
2016-06-04 2:45,0,0.832,0.897,0.132
2016-06-04 2:50,0,0.825,0.89,0.132
2016-06-04 2:55,0,0.817,0.882,0.131
2016-06-04 3:00,0,0.81,0.874,0.13
2016-06-04 3:05,0,0.802,0.867,0.129
2016-06-04 3:10,0,0.795,0.859,0.128
2016-06-04 3:15,0,0.788,0.852,0.128
2016-06-04 3:20,0,0.78,0.845,0.127
2016-06-04 3:25,0,0.773,0.837,0.126
2016-06-04 3:30,0,0.766,0.83,0.125
2016-06-04 3:35,0,0.759,0.823,0.125
2016-06-04 3:40,0,0.745,0.808,0.124
2016-06-04 3:45,0,0.738,0.8,0.123
2016-06-04 3:50,0,0.732,0.793,0.122
2016-06-04 3:55,0,0.725,0.787,0.122
2016-06-04 4:00,0,0.719,0.78,0.121
2016-06-04 4:05,0,0.712,0.773,0.12
2016-06-04 4:10,0,0.706,0.767,0.119
2016-06-04 4:15,0,0.7,0.76,0.119
2016-06-04 4:20,0,0.694,0.754,0.118
2016-06-04 4:25,0,0.687,0.748,0.117
2016-06-04 4:30,0,0.681,0.741,0.116
2016-06-04 4:35,0,0.675,0.735,0.116
2016-06-04 4:40,0,0.669,0.729,0.115
2016-06-04 4:45,0,0.657,0.715,0.114
2016-06-04 4:50,0,0.651,0.709,0.114
2016-06-04 4:55,0,0.646,0.703,0.113
2016-06-04 5:00,0,0.64,0.697,0.112
2016-06-04 5:05,0,0.636,0.692,0.112
2016-06-04 5:10,0,0.631,0.687,0.111
2016-06-04 5:15,0,0.625,0.681,0.11
2016-06-04 5:20,0,0.62,0.675,0.11
2016-06-04 5:25,0,0.615,0.67,0.109
2016-06-04 5:30,0,0.61,0.664,0.108
2016-06-04 5:35,0,0.605,0.658,0.108
2016-06-04 5:40,0,0.6,0.652,0.107
2016-06-04 5:45,0,0.594,0.647,0.106
2016-06-04 5:50,0,0.583,0.635,0.106
2016-06-04 5:55,0,0.579,0.629,0.105
2016-06-04 6:00,0,0.574,0.624,0.104
2016-06-04 6:05,0,0.579,0.637,0.106
2016-06-04 6:10,0,0.585,0.648,0.106
2016-06-04 6:15,0,0.591,0.658,0.107
2016-06-04 6:20,0,0.597,0.666,0.107
2016-06-04 6:25,0,0.602,0.673,0.107
2016-06-04 6:30,0,0.607,0.68,0.107
