timestamp, type, prox-id, floor, zone
2016-06-01 15:56, fixed-prox, lbennett001,2,1
2016-06-01 15:56, fixed-prox, apinckney001,2,1
2016-06-01 15:57, fixed-prox, ldedos001,2,1
2016-06-01 15:57, fixed-prox, monda001,2,1
2016-06-01 15:57, fixed-prox, lalcazar001,2,1
2016-06-01 15:57, fixed-prox, bhawelon001,2,1
2016-06-01 15:58, fixed-prox, chawelon001,2,6
2016-06-01 15:58, fixed-prox, gcazar001,2,1
2016-06-01 15:58, fixed-prox, jsimonides001,2,7
2016-06-01 15:58, fixed-prox, ckinney001,2,7
2016-06-01 15:58, fixed-prox, chawelon001,2,1
2016-06-01 15:59, fixed-prox, cshipp001,2,1
2016-06-01 15:59, fixed-prox, sflorez001,2,1
2016-06-01 15:59, fixed-prox, cwhelan001,2,7
2016-06-01 16:00, fixed-prox, thagan001,2,1
2016-06-01 16:00, fixed-prox, cforluniau001,2,1
2016-06-01 16:00, fixed-prox, cforluniau001,2,4
2016-06-01 16:01, fixed-prox, pbueno001,1,1
2016-06-01 16:01, fixed-prox, anubarron001,2,2
2016-06-01 16:01, fixed-prox, ssinagra001,2,1
2016-06-01 16:01, fixed-prox, iovan001,2,7
2016-06-01 16:01, fixed-prox, slowery001,2,7
2016-06-01 16:01, fixed-prox, cforluniau001,1,4
2016-06-01 16:01, fixed-prox, cforluniau001,1,1
2016-06-01 16:01, fixed-prox, pbueno001,1,4
2016-06-01 16:02, fixed-prox, eminto001,2,2
2016-06-01 16:02, fixed-prox, btempestad001,2,1
2016-06-01 16:02, fixed-prox, ahafon001,2,1
2016-06-01 16:02, fixed-prox, pbueno001,2,4
2016-06-01 16:02, fixed-prox, pbueno001,2,1
2016-06-01 16:03, fixed-prox, csolos001,3,3
2016-06-01 16:03, fixed-prox, csolos001,3,1
2016-06-01 16:03, fixed-prox, csolos001,3,2
2016-06-01 16:03, fixed-prox, hmies001,2,1
2016-06-01 16:04, fixed-prox, fkirchner001,1,1
2016-06-01 16:04, fixed-prox, ldedos001,2,2
2016-06-01 16:05, fixed-prox, tcarrara001,2,1
2016-06-01 16:05, fixed-prox, iborrasca001,2,6
2016-06-01 16:05, fixed-prox, mcassano001,2,1
2016-06-01 16:05, fixed-prox, lalcazar001,2,7
2016-06-01 16:05, fixed-prox, zcoronado001,2,7
2016-06-01 16:05, fixed-prox, junger001,2,1
2016-06-01 16:05, fixed-prox, fkirchner001,1,4
2016-06-01 16:06, fixed-prox, eorilla001,2,2
2016-06-01 16:06, fixed-prox, bmullen001,2,1
2016-06-01 16:06, fixed-prox, chawelon001,2,6
2016-06-01 16:06, fixed-prox, wreynoso001,2,1
2016-06-01 16:06, fixed-prox, fkirchner001,2,4
2016-06-01 16:06, fixed-prox, fkirchner001,2,1
2016-06-01 16:06, fixed-prox, fkirchner001,2,6
2016-06-01 16:06, fixed-prox, chawelon001,2,7
2016-06-01 16:07, fixed-prox, iarlotti001,1,1
2016-06-01 16:07, fixed-prox, korilla001,2,1
2016-06-01 16:07, fixed-prox, csolos001,3,1
2016-06-01 16:07, fixed-prox, csolos001,3,4
2016-06-01 16:07, fixed-prox, apinckney001,2,7
2016-06-01 16:07, fixed-prox, sflorez001,2,7
2016-06-01 16:07, fixed-prox, ncalixto001,2,7
2016-06-01 16:08, fixed-prox, csolos001,2,4
2016-06-01 16:08, fixed-prox, csolos001,2,1
2016-06-01 16:08, fixed-prox, csolos001,2,7
2016-06-01 16:08, fixed-prox, iarlotti001,1,4
2016-06-01 16:09, fixed-prox, vfrente001,2,2
2016-06-01 16:09, fixed-prox, ahafon001,2,6
2016-06-01 16:09, fixed-prox, cshipp001,2,6
2016-06-01 16:09, fixed-prox, lbennett001,2,6
2016-06-01 16:09, fixed-prox, iarlotti001,2,4
2016-06-01 16:09, fixed-prox, acalzas001,2,1
2016-06-01 16:09, fixed-prox, iarlotti001,2,1
2016-06-01 16:09, fixed-prox, gcazar001,2,7
2016-06-01 16:09, fixed-prox, lbergen001,2,1
2016-06-01 16:09, fixed-prox, iarlotti001,2,7
2016-06-01 16:10, fixed-prox, morlunv001,1,1
2016-06-01 16:10, fixed-prox, fadair001,2,7
2016-06-01 16:10, fixed-prox, pratigan001,2,1
2016-06-01 16:10, fixed-prox, pbeebe001,2,1
2016-06-01 16:10, fixed-prox, fadair001,2,1
2016-06-01 16:10, fixed-prox, pratigan001,2,4
2016-06-01 16:10, fixed-prox, pbeebe001,2,4
2016-06-01 16:10, fixed-prox, bhawelon001,2,7
2016-06-01 16:10, fixed-prox, fadair001,2,4
2016-06-01 16:11, fixed-prox, monda001,2,2
2016-06-01 16:11, fixed-prox, btempestad001,2,2
2016-06-01 16:11, fixed-prox, fadair001,3,4
2016-06-01 16:11, fixed-prox, pbeebe001,3,4
2016-06-01 16:11, fixed-prox, pratigan001,3,4
2016-06-01 16:11, fixed-prox, pbeebe001,3,1
2016-06-01 16:11, fixed-prox, fadair001,3,1
2016-06-01 16:11, fixed-prox, pratigan001,3,1
2016-06-01 16:11, fixed-prox, pratigan001,3,3
2016-06-01 16:11, fixed-prox, pbeebe001,3,3
2016-06-01 16:11, fixed-prox, ssinagra001,2,7
2016-06-01 16:11, fixed-prox, morlunv001,1,4
2016-06-01 16:12, fixed-prox, thagan001,2,2
2016-06-01 16:12, fixed-prox, hmies001,2,6
2016-06-01 16:12, fixed-prox, morlunv001,2,4
2016-06-01 16:12, fixed-prox, avico001,2,1
2016-06-01 16:12, fixed-prox, morlunv001,2,1
2016-06-01 16:12, fixed-prox, morlunv001,2,6
2016-06-01 16:13, fixed-prox, malinai001,2,1
2016-06-01 16:13, fixed-prox, nbasham001,2,1
2016-06-01 16:13, fixed-prox, tbattles001,2,1
2016-06-01 16:14, fixed-prox, tcarrara001,2,2
2016-06-01 16:14, fixed-prox, yfinney001,2,1
2016-06-01 16:15, fixed-prox, sbagni001,1,1
2016-06-01 16:15, fixed-prox, rfaralso001,2,6
2016-06-01 16:15, fixed-prox, fadair001,3,4
2016-06-01 16:15, fixed-prox, rfaralso001,2,1
2016-06-01 16:15, fixed-prox, fadair001,2,4
2016-06-01 16:16, fixed-prox, dcoginian001,1,1
2016-06-01 16:16, fixed-prox, fadair001,1,4
2016-06-01 16:16, fixed-prox, fadair001,1,1
2016-06-01 16:16, fixed-prox, sbagni001,1,4
2016-06-01 16:17, fixed-prox, amorlun001,1,1
2016-06-01 16:17, fixed-prox, dcoginian001,1,4
2016-06-01 16:17, fixed-prox, sbagni001,2,4
2016-06-01 16:17, fixed-prox, sbagni001,2,1
2016-06-01 16:17, fixed-prox, mcassano001,2,7
2016-06-01 16:17, fixed-prox, sbagni001,2,7
2016-06-01 16:17, fixed-prox, dcoginian001,2,4
2016-06-01 16:17, fixed-prox, dcoginian001,2,1
2016-06-01 16:18, fixed-prox, edavies001,1,1
2016-06-01 16:18, fixed-prox, dcoginian001,2,6
2016-06-01 16:18, fixed-prox, acalzas001,2,2
2016-06-01 16:18, fixed-prox, amorlun001,1,4
2016-06-01 16:19, fixed-prox, ibaza001,1,1
2016-06-01 16:19, fixed-prox, amorlun001,2,4
2016-06-01 16:19, fixed-prox, amorlun001,2,1
2016-06-01 16:19, fixed-prox, junger001,2,7
2016-06-01 16:19, fixed-prox, edavies001,1,4
2016-06-01 16:19, fixed-prox, amorlun001,2,7
2016-06-01 16:19, fixed-prox, amorlun001,2,6
2016-06-01 16:20, fixed-prox, edavies001,2,4
2016-06-01 16:20, fixed-prox, edavies001,2,1
2016-06-01 16:20, fixed-prox, lbergen001,2,7
2016-06-01 16:20, fixed-prox, edavies001,2,6
2016-06-01 16:20, fixed-prox, ibaza001,1,4
2016-06-01 16:21, fixed-prox, ebello001,1,1
2016-06-01 16:21, fixed-prox, agerard001,1,1
2016-06-01 16:21, fixed-prox, cwhaley001,1,1
2016-06-01 16:21, fixed-prox, yfinney001,2,2
2016-06-01 16:21, fixed-prox, wreynoso001,2,2
2016-06-01 16:21, fixed-prox, bmullen001,2,6
2016-06-01 16:21, fixed-prox, ibaza001,2,4
2016-06-01 16:21, fixed-prox, ibaza001,2,1
2016-06-01 16:21, fixed-prox, ibaza001,2,7
2016-06-01 16:22, fixed-prox, tquiroz001,1,1
2016-06-01 16:22, fixed-prox, avico001,2,2
2016-06-01 16:22, fixed-prox, malinai001,2,2
2016-06-01 16:22, fixed-prox, korilla001,2,6
2016-06-01 16:22, fixed-prox, ebello001,1,4
2016-06-01 16:22, fixed-prox, cwhaley001,1,4
2016-06-01 16:23, fixed-prox, lbagani001,1,1
2016-06-01 16:23, fixed-prox, rfaralso001,2,6
2016-06-01 16:23, fixed-prox, cwhaley001,2,4
2016-06-01 16:23, fixed-prox, ebello001,2,4
2016-06-01 16:23, fixed-prox, cwhaley001,2,1
2016-06-01 16:23, fixed-prox, ebello001,2,1
2016-06-01 16:23, fixed-prox, tquiroz001,1,4
2016-06-01 16:23, fixed-prox, ebello001,2,7
2016-06-01 16:23, fixed-prox, rfaralso001,2,7
2016-06-01 16:24, fixed-prox, tquiroz001,2,4
2016-06-01 16:24, fixed-prox, tquiroz001,2,1
2016-06-01 16:24, fixed-prox, nbasham001,2,7
2016-06-01 16:24, fixed-prox, lbagani001,1,4
2016-06-01 16:25, fixed-prox, tbattles001,2,2
2016-06-01 16:25, fixed-prox, lbagani001,2,4
2016-06-01 16:25, fixed-prox, lbagani001,2,1
2016-06-01 16:25, fixed-prox, lbagani001,2,7
2016-06-01 16:28, fixed-prox, tsong001,1,1
2016-06-01 16:40, fixed-prox, bmullen001,2,1
2016-06-01 16:40, fixed-prox, bmullen001,2,4
2016-06-01 16:41, fixed-prox, ssinagra001,2,1
2016-06-01 16:41, fixed-prox, bmullen001,1,4
2016-06-01 16:41, fixed-prox, bmullen001,1,1
2016-06-01 16:41, fixed-prox, ssinagra001,2,4
2016-06-01 16:41, fixed-prox, ckinney001,2,1
2016-06-01 16:41, fixed-prox, ckinney001,2,4
2016-06-01 16:42, fixed-prox, ssinagra001,1,4
2016-06-01 16:42, fixed-prox, ssinagra001,1,1
2016-06-01 16:42, fixed-prox, sflecha001,2,1
2016-06-01 16:42, fixed-prox, ckinney001,1,4
2016-06-01 16:42, fixed-prox, ckinney001,1,1
2016-06-01 16:43, fixed-prox, cwhelan001,2,1
2016-06-01 16:43, fixed-prox, sflecha001,2,4
2016-06-01 16:43, fixed-prox, zcoronado001,2,1
2016-06-01 16:44, fixed-prox, sflecha001,1,4
2016-06-01 16:44, fixed-prox, sflecha001,1,1
2016-06-01 16:44, fixed-prox, zcoronado001,2,4
2016-06-01 16:44, fixed-prox, cwhelan001,2,4
2016-06-01 16:44, fixed-prox, bridenour001,2,4
2016-06-01 16:45, fixed-prox, bridenour001,1,4
2016-06-01 16:45, fixed-prox, cwhelan001,1,4
2016-06-01 16:45, fixed-prox, zcoronado001,1,4
2016-06-01 16:45, fixed-prox, bridenour001,1,1
2016-06-01 16:45, fixed-prox, cwhelan001,1,1
2016-06-01 16:45, fixed-prox, zcoronado001,1,1
2016-06-01 16:46, fixed-prox, knielson001,2,4
2016-06-01 16:46, fixed-prox, iborrasca001,2,1
2016-06-01 16:46, fixed-prox, knielson001,1,4
2016-06-01 16:46, fixed-prox, knielson001,1,1
2016-06-01 16:47, fixed-prox, iovan001,2,1
2016-06-01 16:47, fixed-prox, iborrasca001,2,4
2016-06-01 16:47, fixed-prox, iborrasca001,1,4
2016-06-01 16:47, fixed-prox, iborrasca001,1,1
2016-06-01 16:48, fixed-prox, iovan001,2,4
2016-06-01 16:48, fixed-prox, iovan001,1,4
2016-06-01 16:49, fixed-prox, iovan001,1,1
2016-06-01 16:49, fixed-prox, nbasham001,2,1
2016-06-01 16:49, fixed-prox, cmorluniau001,2,1
2016-06-01 16:50, fixed-prox, cmorluniau001,2,4
2016-06-01 16:50, fixed-prox, nbasham001,2,4
2016-06-01 16:50, fixed-prox, junger001,2,1
2016-06-01 16:51, fixed-prox, cmorluniau001,1,4
2016-06-01 16:51, fixed-prox, nbasham001,1,4
2016-06-01 16:51, fixed-prox, cmorluniau001,1,1
2016-06-01 16:51, fixed-prox, nbasham001,1,1
2016-06-01 16:51, fixed-prox, junger001,2,4
2016-06-01 16:52, fixed-prox, junger001,1,4
2016-06-01 16:52, fixed-prox, junger001,1,1
2016-06-01 16:52, fixed-prox, sflorez001,2,1
2016-06-01 16:52, fixed-prox, jsimonides001,2,1
2016-06-01 16:53, fixed-prox, jsimonides001,2,4
2016-06-01 16:53, fixed-prox, sflorez001,2,4
2016-06-01 16:54, fixed-prox, sflorez001,1,4
2016-06-01 16:54, fixed-prox, jsimonides001,1,4
2016-06-01 16:54, fixed-prox, sflorez001,1,1
2016-06-01 16:54, fixed-prox, jsimonides001,1,1
2016-06-01 16:54, fixed-prox, tbattles001,2,1
2016-06-01 16:54, fixed-prox, cshipp001,2,1
2016-06-01 16:54, fixed-prox, mcassano001,2,1
2016-06-01 16:55, fixed-prox, ncalixto001,2,1
2016-06-01 16:55, fixed-prox, jholly001,2,1
2016-06-01 16:55, fixed-prox, cshipp001,2,4
2016-06-01 16:55, fixed-prox, mcassano001,2,4
2016-06-01 16:55, fixed-prox, tbattles001,2,4
2016-06-01 16:55, fixed-prox, vhatchett001,2,4
2016-06-01 16:55, fixed-prox, bfrente001,2,4
2016-06-01 16:55, fixed-prox, gcazar001,2,1
2016-06-01 16:55, fixed-prox, tbattles001,1,4
2016-06-01 16:55, fixed-prox, vhatchett001,1,4
2016-06-01 16:55, fixed-prox, bfrente001,1,4
2016-06-01 16:55, fixed-prox, cshipp001,1,4
2016-06-01 16:55, fixed-prox, mcassano001,1,4
2016-06-01 16:55, fixed-prox, cshipp001,1,1
2016-06-01 16:55, fixed-prox, bfrente001,1,1
2016-06-01 16:55, fixed-prox, mcassano001,1,1
2016-06-01 16:55, fixed-prox, tbattles001,1,1
2016-06-01 16:55, fixed-prox, vhatchett001,1,1
2016-06-01 16:56, fixed-prox, malinai001,2,1
2016-06-01 16:56, fixed-prox, jholly001,2,4
2016-06-01 16:56, fixed-prox, gcazar001,2,4
2016-06-01 16:56, fixed-prox, ncalixto001,2,4
2016-06-01 16:56, fixed-prox, malinai001,2,4
2016-06-01 16:56, fixed-prox, ncalixto001,1,4
2016-06-01 16:56, fixed-prox, malinai001,1,4
2016-06-01 16:56, fixed-prox, jholly001,1,4
2016-06-01 16:56, fixed-prox, gcazar001,1,4
2016-06-01 16:56, fixed-prox, malinai001,1,1
2016-06-01 16:56, fixed-prox, jholly001,1,1
2016-06-01 16:56, fixed-prox, ncalixto001,1,1
2016-06-01 16:56, fixed-prox, gcazar001,1,1
2016-06-01 16:58, fixed-prox, thagan001,2,1
2016-06-01 16:59, fixed-prox, thagan001,2,4
2016-06-01 16:59, fixed-prox, rfaralso001,2,1
2016-06-01 17:00, fixed-prox, thagan001,1,4
2016-06-01 17:00, fixed-prox, hcocinaro001,2,7
2016-06-01 17:00, fixed-prox, anardi001,2,7
2016-06-01 17:00, fixed-prox, thagan001,1,1
2016-06-01 17:00, fixed-prox, mbramar001,3,1
2016-06-01 17:00, fixed-prox, gflorez003,3,1
2016-06-01 17:00, fixed-prox, rmieshaber001,2,1
2016-06-01 17:00, fixed-prox, lcarrara001,3,6
2016-06-01 17:00, fixed-prox, llagos001,3,6
2016-06-01 17:00, fixed-prox, hblue001,3,1
2016-06-01 17:00, fixed-prox, bovan001,3,1
2016-06-01 17:00, fixed-prox, llagos001,3,1
2016-06-01 17:00, fixed-prox, lcarrara001,3,1
2016-06-01 17:00, fixed-prox, rpantanal001,3,1
2016-06-01 17:00, fixed-prox, wvasco001,3,1
2016-06-01 17:00, fixed-prox, anardi001,2,1
2016-06-01 17:00, fixed-prox, hcocinaro001,2,1
2016-06-01 17:00, fixed-prox, rfaralso001,2,4
2016-06-01 17:00, fixed-prox, rmieshaber001,2,4
2016-06-01 17:01, fixed-prox, jnespola001,2,7
2016-06-01 17:01, fixed-prox, rmieshaber001,1,4
2016-06-01 17:01, fixed-prox, rfaralso001,1,4
2016-06-01 17:01, fixed-prox, rmieshaber001,1,1
2016-06-01 17:01, fixed-prox, rfaralso001,1,1
2016-06-01 17:01, fixed-prox, jnespola001,2,1
2016-06-01 17:01, fixed-prox, wvasco001,3,4
2016-06-01 17:01, fixed-prox, tseifert001,3,4
2016-06-01 17:01, fixed-prox, gflorez003,3,4
2016-06-01 17:01, fixed-prox, lcarrara001,3,4
2016-06-01 17:01, fixed-prox, rpantanal001,3,4
2016-06-01 17:01, fixed-prox, bovan001,3,4
2016-06-01 17:01, fixed-prox, hblue001,3,4
2016-06-01 17:01, fixed-prox, mbramar001,3,4
2016-06-01 17:01, fixed-prox, hcocinaro001,2,4
2016-06-01 17:01, fixed-prox, anardi001,2,4
2016-06-01 17:01, fixed-prox, bhawelon001,2,1
2016-06-01 17:02, fixed-prox, kherrero001,2,7
2016-06-01 17:02, fixed-prox, jcastellanos001,2,7
2016-06-01 17:02, fixed-prox, tseifert001,2,4
2016-06-01 17:02, fixed-prox, rpantanal001,2,4
2016-06-01 17:02, fixed-prox, lcarrara001,2,4
2016-06-01 17:02, fixed-prox, hblue001,2,4
2016-06-01 17:02, fixed-prox, gflorez003,2,4
2016-06-01 17:02, fixed-prox, bovan001,2,4
2016-06-01 17:02, fixed-prox, wvasco001,2,4
2016-06-01 17:02, fixed-prox, mbramar001,2,4
2016-06-01 17:02, fixed-prox, anardi001,1,4
2016-06-01 17:02, fixed-prox, hcocinaro001,1,4
2016-06-01 17:02, fixed-prox, hcocinaro001,1,1
2016-06-01 17:02, fixed-prox, anardi001,1,1
2016-06-01 17:02, fixed-prox, jcastellanos001,2,1
2016-06-01 17:02, fixed-prox, kherrero001,2,1
2016-06-01 17:02, fixed-prox, lcarrara001,1,4
2016-06-01 17:02, fixed-prox, tseifert001,1,4
2016-06-01 17:02, fixed-prox, rpantanal001,1,4
2016-06-01 17:02, fixed-prox, bovan001,1,4
2016-06-01 17:02, fixed-prox, wvasco001,1,4
2016-06-01 17:02, fixed-prox, hblue001,1,4
2016-06-01 17:02, fixed-prox, gflorez003,1,4
2016-06-01 17:02, fixed-prox, mbramar001,1,4
2016-06-01 17:02, fixed-prox, lcarrara001,1,1
2016-06-01 17:02, fixed-prox, tseifert001,1,1
2016-06-01 17:02, fixed-prox, bovan001,1,1
2016-06-01 17:02, fixed-prox, gflorez003,1,1
2016-06-01 17:02, fixed-prox, hblue001,1,1
2016-06-01 17:02, fixed-prox, mbramar001,1,1
2016-06-01 17:02, fixed-prox, wvasco001,1,1
2016-06-01 17:02, fixed-prox, rpantanal001,1,1
2016-06-01 17:02, fixed-prox, llagos001,3,4
2016-06-01 17:02, fixed-prox, clais001,3,4
2016-06-01 17:02, fixed-prox, lorosco001,3,4
2016-06-01 17:03, fixed-prox, bhawelon001,2,4
2016-06-01 17:03, fixed-prox, jnespola001,2,4
2016-06-01 17:03, fixed-prox, jcastellanos001,2,4
2016-06-01 17:03, fixed-prox, kherrero001,2,4
2016-06-01 17:03, fixed-prox, pbeebe001,3,1
2016-06-01 17:03, fixed-prox, apinckney001,2,1
2016-06-01 17:03, fixed-prox, lorosco001,2,4
2016-06-01 17:03, fixed-prox, clais001,2,4
2016-06-01 17:03, fixed-prox, llagos001,2,4
2016-06-01 17:03, fixed-prox, ahafon001,2,1
2016-06-01 17:03, fixed-prox, jnespola001,1,4
2016-06-01 17:03, fixed-prox, kherrero001,1,4
2016-06-01 17:03, fixed-prox, jcastellanos001,1,4
2016-06-01 17:03, fixed-prox, bhawelon001,1,4
2016-06-01 17:03, fixed-prox, bhawelon001,1,1
2016-06-01 17:03, fixed-prox, kherrero001,1,1
2016-06-01 17:03, fixed-prox, jnespola001,1,1
2016-06-01 17:03, fixed-prox, jcastellanos001,1,1
2016-06-01 17:03, fixed-prox, lorosco001,1,4
2016-06-01 17:03, fixed-prox, llagos001,1,4
2016-06-01 17:03, fixed-prox, clais001,1,4
2016-06-01 17:04, fixed-prox, vlagos001,1,1
2016-06-01 17:04, fixed-prox, lorosco001,1,1
2016-06-01 17:04, fixed-prox, clais001,1,1
2016-06-01 17:04, fixed-prox, llagos001,1,1
2016-06-01 17:04, fixed-prox, sfusil001,1,1
2016-06-01 17:04, fixed-prox, kherrero001,2,7
2016-06-01 17:04, fixed-prox, mvollan001,2,7
2016-06-01 17:04, fixed-prox, mvollan001,2,1
2016-06-01 17:04, fixed-prox, kherrero001,2,1
2016-06-01 17:04, fixed-prox, apinckney001,2,4
2016-06-01 17:04, fixed-prox, ahafon001,2,4
2016-06-01 17:04, fixed-prox, fmata001,2,4
2016-06-01 17:04, fixed-prox, chawelon001,2,1
2016-06-01 17:04, fixed-prox, pbeebe001,3,4
2016-06-01 17:04, fixed-prox, aribera001,3,4
2016-06-01 17:05, fixed-prox, mshultz001,2,7
2016-06-01 17:05, fixed-prox, tcarrara001,2,1
2016-06-01 17:05, fixed-prox, fmata001,1,4
2016-06-01 17:05, fixed-prox, apinckney001,1,4
2016-06-01 17:05, fixed-prox, ahafon001,1,4
2016-06-01 17:05, fixed-prox, apinckney001,1,1
2016-06-01 17:05, fixed-prox, fmata001,1,1
2016-06-01 17:05, fixed-prox, ahafon001,1,1
2016-06-01 17:05, fixed-prox, aribera001,2,4
2016-06-01 17:05, fixed-prox, pbeebe001,2,4
2016-06-01 17:05, fixed-prox, mshultz001,2,1
2016-06-01 17:05, fixed-prox, lbergen001,2,1
2016-06-01 17:05, fixed-prox, kherrero001,2,4
2016-06-01 17:05, fixed-prox, chawelon001,2,4
2016-06-01 17:05, fixed-prox, mvollan001,2,4
2016-06-01 17:05, fixed-prox, tcarrara001,2,4
2016-06-01 17:05, fixed-prox, pbeebe001,1,4
2016-06-01 17:05, fixed-prox, aribera001,1,4
2016-06-01 17:05, fixed-prox, pbeebe001,1,1
2016-06-01 17:05, fixed-prox, aribera001,1,1
2016-06-01 17:06, fixed-prox, tcarrara001,1,4
2016-06-01 17:06, fixed-prox, kherrero001,1,4
2016-06-01 17:06, fixed-prox, mvollan001,1,4
2016-06-01 17:06, fixed-prox, chawelon001,1,4
2016-06-01 17:06, fixed-prox, tcarrara001,1,1
2016-06-01 17:06, fixed-prox, chawelon001,1,1
2016-06-01 17:06, fixed-prox, mvollan001,1,1
2016-06-01 17:06, fixed-prox, kherrero001,1,1
2016-06-01 17:06, fixed-prox, avico001,2,1
2016-06-01 17:06, fixed-prox, mshultz001,2,4
2016-06-01 17:06, fixed-prox, vomalla001,2,4
2016-06-01 17:06, fixed-prox, lbergen001,2,4
2016-06-01 17:06, fixed-prox, avico001,2,4
2016-06-01 17:07, fixed-prox, mshultz001,1,4
2016-06-01 17:07, fixed-prox, avico001,1,4
2016-06-01 17:07, fixed-prox, vomalla001,1,4
2016-06-01 17:07, fixed-prox, lbergen001,1,4
2016-06-01 17:07, fixed-prox, vomalla001,1,1
2016-06-01 17:07, fixed-prox, avico001,1,1
2016-06-01 17:07, fixed-prox, mshultz001,1,1
2016-06-01 17:07, fixed-prox, lbergen001,1,1
2016-06-01 17:08, fixed-prox, korilla001,2,1
2016-06-01 17:08, fixed-prox, eminto001,2,1
2016-06-01 17:08, fixed-prox, wreynoso001,2,1
2016-06-01 17:09, fixed-prox, wreynoso001,2,4
2016-06-01 17:09, fixed-prox, eminto001,2,4
2016-06-01 17:09, fixed-prox, korilla001,2,4
2016-06-01 17:09, fixed-prox, vfrente001,2,1
2016-06-01 17:09, fixed-prox, wreynoso001,1,4
2016-06-01 17:09, fixed-prox, korilla001,1,4
2016-06-01 17:09, fixed-prox, eminto001,1,4
2016-06-01 17:09, fixed-prox, eminto001,1,1
2016-06-01 17:09, fixed-prox, korilla001,1,1
2016-06-01 17:09, fixed-prox, wreynoso001,1,1
2016-06-01 17:10, fixed-prox, pratigan001,3,1
2016-06-01 17:10, fixed-prox, vfrente001,2,4
2016-06-01 17:10, fixed-prox, acalzas001,2,1
2016-06-01 17:10, fixed-prox, vfrente001,1,4
2016-06-01 17:10, fixed-prox, vfrente001,1,1
2016-06-01 17:11, fixed-prox, yfinney001,2,1
2016-06-01 17:11, fixed-prox, acalzas001,2,4
2016-06-01 17:11, fixed-prox, yfinney001,2,4
2016-06-01 17:11, fixed-prox, pratigan001,3,4
2016-06-01 17:12, fixed-prox, yfinney001,1,4
2016-06-01 17:12, fixed-prox, acalzas001,1,4
2016-06-01 17:12, fixed-prox, yfinney001,1,1
2016-06-01 17:12, fixed-prox, acalzas001,1,1
2016-06-01 17:12, fixed-prox, pratigan001,2,4
2016-06-01 17:12, fixed-prox, pratigan001,1,4
2016-06-01 17:12, fixed-prox, pratigan001,1,1
2016-06-01 17:12, fixed-prox, fbalas001,2,4
2016-06-01 17:13, fixed-prox, lazada001,2,4
2016-06-01 17:13, fixed-prox, lalcazar001,2,1
2016-06-01 17:13, fixed-prox, lazada001,1,4
2016-06-01 17:13, fixed-prox, fbalas001,1,4
2016-06-01 17:13, fixed-prox, fbalas001,1,1
2016-06-01 17:13, fixed-prox, lazada001,1,1
2016-06-01 17:14, fixed-prox, lalcazar001,2,4
2016-06-01 17:14, fixed-prox, lgrogan001,2,4
2016-06-01 17:14, fixed-prox, hmies001,2,7
2016-06-01 17:14, fixed-prox, epavone001,3,1
2016-06-01 17:14, fixed-prox, hmies001,2,1
2016-06-01 17:14, fixed-prox, lalcazar001,1,4
2016-06-01 17:14, fixed-prox, lgrogan001,1,4
2016-06-01 17:14, fixed-prox, lgrogan001,1,1
2016-06-01 17:14, fixed-prox, lalcazar001,1,1
2016-06-01 17:15, fixed-prox, lbennett001,2,1
2016-06-01 17:15, fixed-prox, ncelio001,3,1
2016-06-01 17:15, fixed-prox, hmies001,2,4
2016-06-01 17:15, fixed-prox, lbennett001,2,4
2016-06-01 17:15, fixed-prox, epavone001,3,4
2016-06-01 17:15, fixed-prox, ncelio001,3,4
2016-06-01 17:16, fixed-prox, lbennett001,1,4
2016-06-01 17:16, fixed-prox, hmies001,1,4
2016-06-01 17:16, fixed-prox, lbennett001,1,1
2016-06-01 17:16, fixed-prox, hmies001,1,1
2016-06-01 17:16, fixed-prox, epavone001,2,4
2016-06-01 17:16, fixed-prox, ncelio001,2,4
2016-06-01 17:16, fixed-prox, epavone001,1,4
2016-06-01 17:16, fixed-prox, ncelio001,1,4
2016-06-01 17:17, fixed-prox, epavone001,1,1
2016-06-01 17:17, fixed-prox, ncelio001,1,1
2016-06-01 17:17, fixed-prox, ldedos001,2,1
2016-06-01 17:17, fixed-prox, anubarron001,2,1
2016-06-01 17:18, fixed-prox, fresumir001,3,6
2016-06-01 17:18, fixed-prox, monda001,2,1
2016-06-01 17:18, fixed-prox, anubarron001,2,4
2016-06-01 17:18, fixed-prox, ldedos001,2,4
2016-06-01 17:18, fixed-prox, fresumir001,3,1
2016-06-01 17:18, fixed-prox, eorilla001,2,1
2016-06-01 17:18, fixed-prox, csolos001,2,1
2016-06-01 17:18, fixed-prox, anubarron001,1,4
2016-06-01 17:18, fixed-prox, ldedos001,1,4
2016-06-01 17:18, fixed-prox, anubarron001,1,1
2016-06-01 17:18, fixed-prox, ldedos001,1,1
2016-06-01 17:19, fixed-prox, monda001,2,4
2016-06-01 17:19, fixed-prox, csolos001,2,4
2016-06-01 17:19, fixed-prox, eorilla001,2,4
2016-06-01 17:19, fixed-prox, slowery001,2,1
2016-06-01 17:19, fixed-prox, sparrino001,2,4
2016-06-01 17:19, fixed-prox, btempestad001,2,1
2016-06-01 17:19, fixed-prox, fresumir001,3,4
2016-06-01 17:19, fixed-prox, sparrino001,1,4
2016-06-01 17:19, fixed-prox, monda001,1,4
2016-06-01 17:19, fixed-prox, csolos001,1,4
2016-06-01 17:19, fixed-prox, eorilla001,1,4
2016-06-01 17:19, fixed-prox, eorilla001,1,1
